cbsa,city_name,month,pop19,vd,havd,change_medinc_1619,prosp19_ui,recovery19_ui,unemp_percent,com_vac,rev_dec,spend_all
38580,"Point Pleasant, WV-OH",3,56908,1.207342,0.243547469,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",4,56908,1.2147673,0.270278305,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",5,56908,1.2281327,0.264338106,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",6,56908,1.2281327,0.249487653,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",7,56908,1.2459532,0.253942788,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",8,56908,1.2622887,0.256912887,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",9,56908,1.271199,0.262853086,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",10,56908,1.2533785,0.245032519,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",11,56908,1.240013,0.215331614,6773,34.539829,8.4345627,",,",",,",",,",",,"
38580,"Point Pleasant, WV-OH",12,56908,1.2236775,0.213846564,6773,34.539829,8.4345627,",,",",,",",,",",,"
38620,"Ponca City, OK",1,44402,1.5106019,0.396072417,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",2,44402,1.4977064,0.386861444,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",3,44402,1.4848111,0.381334871,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",4,44402,1.4498093,0.385019243,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",5,44402,1.4590204,0.386861444,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",6,44402,1.4516516,0.381334841,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",7,44402,1.4534937,0.364755064,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",8,44402,1.4682313,0.357386291,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",9,44402,1.4590204,0.340806514,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",10,44402,1.4774423,0.342648715,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",11,44402,1.4645469,0.313173562,3978,36.679253,-6.173667,",,",",,",",,",",,"
38620,"Ponca City, OK",12,44402,1.4442828,0.30764696,3978,36.679253,-6.173667,",,",",,",",,",",,"
38700,"Pontiac, IL",1,36040,2.0626643,0.499708205,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",2,36040,2.2067406,0.483294427,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",3,36040,2.2395682,0.483294427,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",4,36040,2.2377443,0.499708205,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",5,36040,2.2505107,0.497884452,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",6,36040,2.2578056,0.457761884,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",7,36040,2.2742195,0.465056896,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",8,36040,2.2651007,0.470528156,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",9,36040,2.2541583,0.472351909,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",10,36040,1.9587103,0.419463098,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",11,36040,1.9240589,0.362926751,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38700,"Pontiac, IL",12,36040,1.9039977,0.368398011,1086,50.714989,-8.7775736,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",1,56223,1.6049334,0.379640043,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",2,56223,1.5828379,0.367587984,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",3,56223,1.5868552,0.359553277,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",4,56223,1.5989072,0.371605337,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",5,56223,1.6049333,0.36959666,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",6,56223,1.5928812,0.325405747,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",7,56223,1.6069419,0.337457806,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",8,56223,1.6149766,0.331431776,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",9,56223,1.5989072,0.319379717,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",10,56223,1.5667685,0.315362364,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",11,56223,1.5486903,0.28322351,2424,32.009926,4.2039104,",,",",,",",,",",,"
38740,"Poplar Bluff, MO",12,56223,1.5265949,0.263136744,2424,32.009926,4.2039104,",,",",,",",,",",,"
38780,"Portales, NM",1,18888,1.6658771,0.405571878,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",2,18888,1.6450299,0.379039139,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",3,18888,1.6469251,0.369563162,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",4,18888,1.6280739,0.394741803,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",5,18888,1.6393442,0.384724706,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",6,18888,1.6545058,0.369563162,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",7,18888,1.6639818,0.356296778,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",8,18888,1.6791433,0.361982375,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",9,18888,1.6791433,0.373353541,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",10,18888,1.6526107,0.32597366,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",11,18888,1.6601914,0.303231329,7769,40.710903,11.968828,",,",",,",",,",",,"
38780,"Portales, NM",12,18888,1.6355538,0.312707275,7769,40.710903,11.968828,",,",",,",",,",",,"
38820,"Port Angeles, WA",1,75392,3.0829768,0.842747927,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",2,75392,3.0718212,0.822465181,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",3,75392,3.0951464,0.780885577,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",4,75392,3.1042736,0.810295522,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",5,75392,3.1225281,0.79711175,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",6,75392,3.1346977,0.764659345,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",7,75392,3.1407826,0.761616945,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",8,75392,3.1529522,0.767701745,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",9,75392,3.1377401,0.756546259,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",10,75392,3.1610651,0.674401164,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",11,75392,3.1600511,0.612538815,5012,39.399403,5.786478,",,",",,",",,",",,"
38820,"Port Angeles, WA",12,75392,3.1539664,0.620651901,5012,39.399403,5.786478,",,",",,",",,",",,"
38860,"Portland-South Portland, ME",1,532075,5.787869,1.374606848,9780,62.476604,-12.2382,",,",0.026437495,",,",",,"
38860,"Portland-South Portland, ME",2,532075,5.6677237,1.327705145,9780,62.476604,-12.2382,",,",0.026437495,",,",",,"
38860,"Portland-South Portland, ME",3,532075,5.7165527,1.282891512,9780,62.476604,-12.2382,",,",0.026437495,",,",",,"
38860,"Portland-South Portland, ME",4,532075,5.7356668,1.338948727,9780,62.476604,-12.2382,",,",0.025869511,",,",",,"
38860,"Portland-South Portland, ME",5,532075,5.7735739,1.33172071,9780,62.476604,-12.2382,",,",0.025869511,",,",",,"
38860,"Portland-South Portland, ME",6,532075,5.8050556,1.252694488,9780,62.476604,-12.2382,",,",0.025869511,",,",",,"
38860,"Portland-South Portland, ME",7,532075,5.8368587,1.250445724,9780,62.476604,-12.2382,",,",0.027681992,",,",",,"
38860,"Portland-South Portland, ME",8,532075,5.8376622,1.246912003,9780,62.476604,-12.2382,",,",0.027681992,",,",",,"
38860,"Portland-South Portland, ME",9,532075,5.8498693,1.243538976,9780,62.476604,-12.2382,",,",0.027681992,",,",",,"
38860,"Portland-South Portland, ME",10,532075,5.8575792,1.120984077,9780,62.476604,-12.2382,",,",0.030729221,",,",",,"
38860,"Portland-South Portland, ME",11,532075,5.8339677,1.007263303,9780,62.476604,-12.2382,",,",0.030729221,",,",",,"
38860,"Portland-South Portland, ME",12,532075,5.8432841,1.000035286,9780,62.476604,-12.2382,",,",0.030729221,",,",",,"
38900,"Portland-Vancouver-Hillsboro, OR-WA",1,2445761,6.6412106,1.645779848,12020,52.868488,-6.2934141,3.2,0.033749417,",,",",,"
38900,"Portland-Vancouver-Hillsboro, OR-WA",2,2445761,6.5073695,1.582998514,12020,52.868488,-6.2934141,3.2,0.033749417,",,",0.011030897
38900,"Portland-Vancouver-Hillsboro, OR-WA",3,2445761,6.5898347,1.534393668,12020,52.868488,-6.2934141,3.2,0.033749417,",,",-0.120725967
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,2445761,6.5909004,1.58584094,12020,52.868488,-6.2934141,14.3,0.035900708,69.69999695,-0.326499999
38900,"Portland-Vancouver-Hillsboro, OR-WA",5,2445761,6.6004934,1.588718891,12020,52.868488,-6.2934141,14.2,0.035900708,63.82500076,-0.272451609
38900,"Portland-Vancouver-Hillsboro, OR-WA",6,2445761,6.630374,1.491793275,12020,52.868488,-6.2934141,11.6,0.035900708,46.09999847,-0.174166665
38900,"Portland-Vancouver-Hillsboro, OR-WA",7,2445761,6.6635947,1.492681503,12020,52.868488,-6.2934141,11,0.038252246,38.53333187,-0.108574197
38900,"Portland-Vancouver-Hillsboro, OR-WA",8,2445761,6.6547832,1.489803672,12020,52.868488,-6.2934141,8.9,0.038252246,30.96666527,-0.101438709
38900,"Portland-Vancouver-Hillsboro, OR-WA",9,2445761,6.7034945,1.491473556,12020,52.868488,-6.2934141,8.2,0.038252246,32.82500076,-0.078730002
38900,"Portland-Vancouver-Hillsboro, OR-WA",10,2445761,6.6836333,1.368220329,12020,52.868488,-6.2934141,6.8,0.039527413,27,-0.049138065
38900,"Portland-Vancouver-Hillsboro, OR-WA",11,2445761,6.6428804,1.22968936,12020,52.868488,-6.2934141,5.9,0.039527413,40.96666718,-0.046046
38900,"Portland-Vancouver-Hillsboro, OR-WA",12,2445761,6.6144214,1.213949561,12020,52.868488,-6.2934141,6.1,0.039527413,38.84000015,-0.030402593
38920,"Port Lavaca, TX",1,21668,1.3216238,0.318567306,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",2,21668,1.3087089,0.309957385,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",3,21668,1.2828791,0.297042489,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",4,21668,1.2742692,0.31426236,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",5,21668,1.300099,0.327177227,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",6,21668,1.2871841,0.30565241,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",7,21668,1.2828791,0.318567306,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",8,21668,1.3087089,0.322872281,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",9,21668,1.300099,0.318567306,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",10,21668,1.2742692,0.297042489,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",11,21668,1.2484394,0.258297831,4609,37.54071,6.0231276,",,",",,",",,",",,"
38920,"Port Lavaca, TX",12,21668,1.2570493,0.266907752,4609,37.54071,6.0231276,",,",",,",",,",",,"
38940,"Port St. Lucie, FL",1,472012,6.1287236,1.27044034,7922,37.85696,-5.1513777,3.4,0.06583415,",,",",,"
38940,"Port St. Lucie, FL",2,472012,6.0613036,1.223186374,7922,37.85696,-5.1513777,3.5,0.06583415,",,",",,"
38940,"Port St. Lucie, FL",3,472012,6.1215,1.190981388,7922,37.85696,-5.1513777,5.2,0.06583415,",,",",,"
38940,"Port St. Lucie, FL",4,472012,6.15837,1.237332463,7922,37.85696,-5.1513777,14,0.062202409,",,",",,"
38940,"Port St. Lucie, FL",5,472012,6.19208,1.235978007,7922,37.85696,-5.1513777,12.4,0.062202409,",,",",,"
38940,"Port St. Lucie, FL",6,472012,6.2536306,1.156218171,7922,37.85696,-5.1513777,8.7,0.062202409,",,",",,"
38940,"Port St. Lucie, FL",7,472012,6.3785377,1.158776402,7922,37.85696,-5.1513777,9.5,0.066387937,",,",",,"
38940,"Port St. Lucie, FL",8,472012,6.4057765,1.160883307,7922,37.85696,-5.1513777,6.1,0.066387937,",,",",,"
38940,"Port St. Lucie, FL",9,472012,6.4071307,1.149295568,7922,37.85696,-5.1513777,5.3,0.066387937,",,",",,"
38940,"Port St. Lucie, FL",10,472012,6.4057765,1.070589066,7922,37.85696,-5.1513777,5.3,0.066221461,",,",",,"
38940,"Port St. Lucie, FL",11,472012,6.3525028,0.967051625,7922,37.85696,-5.1513777,5.4,0.066221461,",,",",,"
38940,"Port St. Lucie, FL",12,472012,6.347085,0.973071218,7922,37.85696,-5.1513777,5.4,0.066221461,",,",",,"
39020,"Portsmouth, OH",1,76040,1.5776283,0.31930235,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",2,76040,1.5458697,0.310718954,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",3,76040,1.5707614,0.30900228,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",4,76040,1.5999451,0.327885747,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",5,76040,1.6111034,0.322735697,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",6,76040,1.8780471,0.302135557,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",7,76040,1.8840555,0.308143914,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",8,76040,1.8505802,0.29870218,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",9,76040,1.8565886,0.290118784,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",10,76040,1.8548719,0.268660307,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",11,76040,1.8565886,0.239476755,3394,29.986652,7.9429994,",,",",,",",,",",,"
39020,"Portsmouth, OH",12,76040,1.8454301,0.246343464,3394,29.986652,7.9429994,",,",",,",",,",",,"
39060,"Pottsville, PA",1,142674,2.3692279,0.480441302,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",2,142674,2.3684783,0.46170336,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",3,142674,2.3647306,0.437718749,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",4,142674,2.3272548,0.444464445,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",5,142674,2.2882798,0.45195961,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",6,142674,2.2867808,0.427975029,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",7,142674,2.2867808,0.418980807,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",8,142674,2.2889972,0.422641605,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",9,142674,2.2688,0.41590929,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",10,142674,2.2515953,0.381499529,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",11,142674,2.240309,0.354915291,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39060,"Pottsville, PA",12,142674,2.2221389,0.343598783,5707,43.600792,-2.1885242,",,",",,",",,",",,"
39220,"Price, UT",1,20308,2.8118286,0.562365711,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",2,20308,2.7360041,0.562365711,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",3,20308,2.7044106,0.537090838,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",4,20308,2.7044106,0.556047022,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",5,20308,2.7233665,0.568684459,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",6,20308,2.7233665,0.511816025,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",7,20308,2.7675977,0.537090898,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",8,20308,2.7739162,0.518134713,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",9,20308,2.7739165,0.524453461,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",10,20308,2.7612789,0.499178559,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",11,20308,2.7612789,0.429672688,3365,37.276192,15.012112,",,",",,",",,",",,"
39220,"Price, UT",12,20308,2.7233667,0.448628843,3365,37.276192,15.012112,",,",",,",",,",",,"
39260,"Prineville, OR",1,23011,7.6960959,1.960235238,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",2,23011,7.5811853,1.863671899,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",3,23011,7.6458831,1.811527729,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",4,23011,7.6748519,1.902297258,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",5,23011,7.7154083,1.902297258,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",6,23011,7.7212024,1.768074274,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",7,23011,7.6835427,1.783524275,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",8,23011,7.6400895,1.753589749,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",9,23011,7.5995326,1.741036534,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",10,23011,7.5918078,1.563359976,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",11,23011,7.5976009,1.404030561,9423,50.447872,11.823333,",,",",,",",,",",,"
39260,"Prineville, OR",12,23011,7.7868652,1.407893062,9423,50.447872,11.823333,",,",",,",",,",",,"
39300,"Providence-Warwick, RI-MA",1,1618268,4.461894,1.090116501,9119,56.454781,-7.4923058,",,",0.046186697,",,",",,"
39300,"Providence-Warwick, RI-MA",2,1618268,4.3661537,1.029863834,9119,56.454781,-7.4923058,",,",0.046186697,",,",",,"
39300,"Providence-Warwick, RI-MA",3,1618268,4.4570951,1.019140482,9119,56.454781,-7.4923058,",,",0.046186697,",,",",,"
39300,"Providence-Warwick, RI-MA",4,1618268,4.4627829,1.055280209,9119,56.454781,-7.4923058,",,",0.050082333,75.5,",,"
39300,"Providence-Warwick, RI-MA",5,1618268,4.4481492,1.054806232,9119,56.454781,-7.4923058,",,",0.050082333,64.40000153,",,"
39300,"Providence-Warwick, RI-MA",6,1618268,4.4737434,0.99247998,9119,56.454781,-7.4923058,",,",0.050082333,51.92499924,",,"
39300,"Providence-Warwick, RI-MA",7,1618268,4.4818006,0.993309379,9119,56.454781,-7.4923058,",,",0.053429525,43.57916642,",,"
39300,"Providence-Warwick, RI-MA",8,1618268,4.4897394,0.985074282,9119,56.454781,-7.4923058,",,",0.053429525,35.23333359,",,"
39300,"Providence-Warwick, RI-MA",9,1618268,4.4759355,0.980690122,9119,56.454781,-7.4923058,",,",0.053429525,30.125,",,"
39300,"Providence-Warwick, RI-MA",10,1618268,4.4668708,0.887793243,9119,56.454781,-7.4923058,",,",0.053879235,32.79999924,",,"
39300,"Providence-Warwick, RI-MA",11,1618268,4.4589319,0.791934073,9119,56.454781,-7.4923058,",,",0.053879235,33.26666641,",,"
39300,"Providence-Warwick, RI-MA",12,1618268,4.414083,0.76948005,9119,56.454781,-7.4923058,",,",0.053879235,39.61999893,",,"
39340,"Provo-Orem, UT",1,616791,14.122436,3.162995338,10393,57.588314,-14.624682,2.3,0.045022402,",,",",,"
39340,"Provo-Orem, UT",2,616791,13.992006,3.055078506,10393,57.588314,-14.624682,2.3,0.045022402,",,",",,"
39340,"Provo-Orem, UT",3,616791,14.088131,2.89731288,10393,57.588314,-14.624682,3.5,0.045022402,",,",",,"
39340,"Provo-Orem, UT",4,616791,14.182648,3.012555122,10393,57.588314,-14.624682,8.1,0.044498947,",,",",,"
39340,"Provo-Orem, UT",5,616791,14.228029,3.003621578,10393,57.588314,-14.624682,6.3,0.044498947,",,",",,"
39340,"Provo-Orem, UT",6,616791,14.326119,2.770457268,10393,57.588314,-14.624682,4.1,0.044498947,",,",",,"
39340,"Provo-Orem, UT",7,616791,14.418491,2.778854847,10393,57.588314,-14.624682,3.5,0.044514328,",,",",,"
39340,"Provo-Orem, UT",8,616791,14.440647,2.786716223,10393,57.588314,-14.624682,3.4,0.044514328,",,",",,"
39340,"Provo-Orem, UT",9,616791,14.482991,2.729541779,10393,57.588314,-14.624682,4.2,0.044514328,",,",",,"
39340,"Provo-Orem, UT",10,616791,14.42671,2.522105932,10393,57.588314,-14.624682,3.5,0.039889213,",,",",,"
39340,"Provo-Orem, UT",11,616791,14.287705,2.263749123,10393,57.588314,-14.624682,3.8,0.039889213,",,",",,"
39340,"Provo-Orem, UT",12,616791,14.213021,2.283402681,10393,57.588314,-14.624682,3.3,0.039889213,",,",",,"
39380,"Pueblo, CO",1,165982,2.6401551,0.651262701,4783,34.819103,0.87106305,3.7,",,",",,",",,"
39380,"Pueblo, CO",2,165982,2.6024311,0.609871089,4783,34.819103,0.87106305,3.8,",,",",,",",,"
39380,"Pueblo, CO",3,165982,2.6071467,0.596772492,4783,34.819103,0.87106305,7.2,",,",",,",",,"
39380,"Pueblo, CO",4,165982,2.6071465,0.648642957,4783,34.819103,0.87106305,11.8,",,",",,",",,"
39380,"Pueblo, CO",5,165982,2.6223409,0.647071123,4783,34.819103,0.87106305,9.5,",,",",,",",,"
39380,"Pueblo, CO",6,165982,2.6511579,0.601487994,4783,34.819103,0.87106305,10.7,",,",",,",",,"
39380,"Pueblo, CO",7,165982,2.6569214,0.609347165,4783,34.819103,0.87106305,7.8,",,",",,",",,"
39380,"Pueblo, CO",8,165982,2.6527297,0.610395074,4783,34.819103,0.87106305,7.6,",,",",,",",,"
39380,"Pueblo, CO",9,165982,2.6427748,0.607251406,4783,34.819103,0.87106305,8.1,",,",",,",",,"
39380,"Pueblo, CO",10,165982,2.6097662,0.54752177,4783,34.819103,0.87106305,8.3,",,",",,",",,"
39380,"Pueblo, CO",11,165982,2.5510845,0.492507607,4783,34.819103,0.87106305,8.9,",,",",,",",,"
39380,"Pueblo, CO",12,165982,2.5296028,0.489363939,4783,34.819103,0.87106305,11.6,",,",",,",",,"
39420,"Pullman, WA",1,49231,3.2101927,0.724012434,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",2,49231,3.0996358,0.679520011,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",3,49231,3.1657004,0.711878121,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",4,49231,3.2021034,0.729405403,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",5,49231,3.2047999,0.718619406,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",6,49231,3.2128892,0.680868268,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",7,49231,3.1980586,0.682216525,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",8,49231,3.1980586,0.693002582,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",9,49231,3.1549144,0.664689243,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",10,49231,3.1292975,0.591883481,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",11,49231,3.1279492,0.53660512,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39420,"Pullman, WA",12,49231,3.1414318,0.543346345,4109,42.242104,-2.9558303,",,",",,",",,",",,"
39460,"Punta Gorda, FL",1,181067,4.5118017,0.944921374,6634,38.34848,7.9883027,3.3,",,",",,",",,"
39460,"Punta Gorda, FL",2,181067,4.4428463,0.903020203,6634,38.34848,7.9883027,3.4,",,",",,",",,"
39460,"Punta Gorda, FL",3,181067,4.514111,0.887183487,6634,38.34848,7.9883027,4.9,",,",",,",",,"
39460,"Punta Gorda, FL",4,181067,4.5220294,0.913907886,6634,38.34848,7.9883027,15.1,",,",",,",",,"
39460,"Punta Gorda, FL",5,181067,4.5507336,0.913577974,6634,38.34848,7.9883027,12.7,",,",",,",",,"
39460,"Punta Gorda, FL",6,181067,4.6417942,0.870687008,6634,38.34848,7.9883027,8.9,",,",",,",",,"
39460,"Punta Gorda, FL",7,181067,4.705801,0.883224368,6634,38.34848,7.9883027,9.7,",,",",,",",,"
39460,"Punta Gorda, FL",8,181067,4.7506714,0.895101845,6634,38.34848,7.9883027,6.1,",,",",,",",,"
39460,"Punta Gorda, FL",9,181067,4.7516613,0.893452168,6634,38.34848,7.9883027,5.4,",,",",,",",,"
39460,"Punta Gorda, FL",10,181067,4.7100902,0.820537508,6634,38.34848,7.9883027,5.4,",,",",,",",,"
39460,"Punta Gorda, FL",11,181067,4.6886444,0.739374578,6634,38.34848,7.9883027,5.3,",,",",,",",,"
39460,"Punta Gorda, FL",12,181067,4.7104197,0.732116103,6634,38.34848,7.9883027,5.3,",,",",,",",,"
39500,"Quincy, IL-MO",1,76040,2.691998,0.736328006,4419,47.795555,-7.2534685,",,",",,",",,",",,"
39500,"Quincy, IL-MO",2,76040,2.6361833,0.717007458,4419,47.795555,-7.2534685,",,",",,",",,",",,"
39500,"Quincy, IL-MO",3,76040,2.6576505,0.689099967,4419,47.795555,-7.2534685,",,",",,",",,",",,"
39500,"Quincy, IL-MO",4,76040,2.6619439,0.713787377,4419,47.795555,-7.2534685,",,",",,",",,",",,"
39500,"Quincy, IL-MO",5,76040,2.6544304,0.705200434,4419,47.795555,-7.2534685,",,",",,",",,",",,"
