cbsa,city_name,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc_1619,pct_black,pct_hisp,pct_native,pct_asian,pct_pacific,pct_white
41500,"Salinas, CA",3.449749708175659,3.5090349,3.5329792,3.4928589,3.4362271,3.388582,3.4109423,3.4331198,3.4027781,.6945688181675445,.71193308,.70535296,.72847474,1.0956824,.75695819,.74343234,.71351719,.59001791,48.06844285556248,45.04047,-3.0279727,60889,63249,66676,71015,10126,2.4773309,58.672852,.18896657,5.3870468,.4573037,29.934242
41540,"Salisbury, MD-DE",4.607978343963623,4.7278934,4.6031814,4.5211477,4.4807734,4.5187993,4.5320058,4.6767497,4.8184805,.9099466615333476,.94770598,.953556,1.0208315,1.5232699,1.0514998,1.0468906,1.0219837,.89124429,38.39279381806652,42.268551,3.875757,53600,56283,58803,60446,6846,17.319252,7.0951519,.27348009,1.6851418,.037090428,71.09716
41620,"Salt Lake City, UT",6.77308464050293,7.0254493,6.9852462,6.9621668,6.9675436,6.9094491,6.9676619,7.064127,7.056993,1.331731793690901,1.3479691,1.3503798,1.3959715,2.0966516,1.4965143,1.4602348,1.3979547,1.1929491,65.87685117488954,55.765301,-10.11155,64564,67838,71221,74842,10278,1.7263329,18.01709,.60522395,3.8503201,1.3699759,71.729736
41660,"San Angelo, TX",2.182095050811768,2.1210473,2.0602784,2.0698736,2.0618777,2.0128362,1.9858277,2.0019972,2.0108817,.4378900435351219,.45949808,.43124586,.45150214,.67778629,.49130401,.47922128,.46713859,.39606389,48.5578086159446,44.022629,-4.5351796,47907,49838,51738,53883,5976,3.9491215,39.821411,.19861466,1.1751368,.065377325,53.429001
41700,"San Antonio-New Braunfels, TX",4.475040912628174,4.5858436,4.5939679,4.7263536,4.7516022,4.7167153,4.8083405,4.8930659,4.8722591,.8870892329421404,.90856278,.89623362,.92810202,1.3835524,.94277424,.92756009,.88493866,.75944227,52.11580702463786,41.953846,-10.161961,54638,56495,58201,60327,5689,6.3183875,55.385376,.15780775,2.3829579,.08423166,33.684845
41740,"San Diego-Chula Vista-Carlsbad, CA",6.799073219299316,7.1009035,7.1314311,7.1002388,7.1812854,7.1894813,7.2627106,7.269834,7.2263908,1.407219304650095,1.4380682,1.4431925,1.4828544,2.2230275,1.5306066,1.4994131,1.4279255,1.2170305,56.97867736435428,51.767315,-5.2113624,66529,70588,74855,78980,12451,4.706893,33.700012,.37616783,11.62993,.38440046,45.558586
41860,"San Francisco-Oakland-Berkeley, CA",9.024030685424805,9.2469292,9.1704397,9.1849842,9.1921177,9.1005106,9.1888342,9.2664318,9.1974115,1.843330630372471,1.8617809,1.8555269,1.9133909,2.8914201,1.9983058,1.963014,1.8498542,1.5639741,71.21818381619741,60.071304,-11.146879,85947,92714,99592,106025,20078,7.0849495,21.810968,.22797795,25.838379,.67744631,39.596119
41900,"San GermÃ¡n, PR",,.20234853,.21418808,.20638475,.20127222,.19786386,.20701259,.21490562,.21616133,,.040900234,.040900234,.041169316,.058390468,.044846751,.04610246,.04197656,.038209431,,,,,15424,15584,16151,,.0015958635,99.429482,.0039896588,.027927611,0,.37183622
41940,"San Jose-Sunnyvale-Santa Clara, CA",6.638000011444092,6.858726,6.8108268,6.7795954,6.7399983,6.5995455,6.6168909,6.6542807,6.6177363,1.268522587933324,1.3133279,1.3080444,1.3869491,2.1401582,1.4715196,1.4066926,1.3226435,1.1139227,72.77058883080116,60.210819,-12.55977,100469,105809,114742,122478,22009,2.2996249,26.514076,.17868587,35.266514,.31516525,31.622469
41980,"San Juan-BayamÃ³n-Caguas, PR",,.78120911,.79358202,.87197912,.9380548,.80079943,.81928533,.8290574,.83988768,,.11463459,.11139499,.12035576,.18101096,.12609616,.12610923,.12152366,.10625155,,,,,22288,22729,23156,,.11446491,98.736504,.000809444,.099990144,.00033330047,.91348141
42020,"San Luis Obispo-Paso Robles, CA",4.717495918273926,4.8619552,4.8386893,4.7966328,4.789772,4.828548,4.8831325,4.9898558,5.0828581,1.008649397047785,1.016166,1.0118707,1.026188,1.5339131,1.0582825,1.0417581,.99379528,.84000427,47.89138770103455,46.013523,-1.8778646,64014,67175,70699,73518,9504,1.7397622,22.516613,.53514785,3.5330391,.093916677,68.887001
41760,"Sandpoint, ID",7.201599597930908,6.8464732,6.8411531,6.7427387,6.6939745,6.682744,6.7294393,6.7678595,6.7619486,1.50370607450438,1.5338511,1.5781821,1.6136469,2.4036245,1.6544313,1.6171933,1.5409441,1.3346573,30.15487507979075,41.582123,11.427248,43697,45607,48710,50256,6559,.22471395,3.1047213,.86675382,.68331385,.12152898,93.082024
41780,"Sandusky, OH",2.120412111282349,2.2951684,2.2907798,2.3010197,2.3083336,2.2961435,2.3327141,2.3383214,2.3239372,.4988224478203947,.51491344,.51637632,.54270709,.81844908,.54928982,.55124027,.54928976,.45347494,59.02976751327515,58.996258,-.033509731,48276,51033,52270,54226,5950,8.6293125,4.3888741,.34367478,.58972985,.0080235358,83.125168
41820,"Sanford, NC",2.135014295578003,2.2877493,2.3138094,2.3240752,2.3551369,2.4148905,2.4196286,2.4551649,2.4301579,.4288049118572861,.47618672,.4793455,.46197218,.70559341,.50882745,.50198346,.48776892,.41511688,36.81675052642822,36.779301,-.037449837,46402,49272,48873,49994,3592,19.497032,19.153122,.73080802,1.200377,.051255766,58.127346
42100,"Santa Cruz-Watsonville, CA",6.209121704101563,6.3279524,6.3813953,6.389204,6.3792801,6.3266511,6.2716627,6.340642,6.2739406,1.405859245318643,1.4100077,1.3775517,1.4553974,2.1876106,1.5125004,1.4247309,1.340703,1.140354,64.88958224128274,57.636822,-7.2527604,70088,73663,78041,82234,12146,.9092502,33.573997,.14637066,4.5641365,.0722728,57.269623
42140,"Santa Fe, NM",6.049676895141602,6.1628575,6.1225338,6.0857439,5.9817476,5.9181442,6.0242887,6.1118641,6.0973144,1.328184116504402,1.3705863,1.3685077,1.3591542,2.0502672,1.4150668,1.395113,1.3387153,1.1436101,46.17591843008995,46.210339,.034420162,55370,57945,59192,61200,5830,.8875165,51.205349,2.527245,1.2143905,.068991847,42.778294
42180,"Santa Isabel, PR",,.2845391,.27327022,.2831305,.2845391,.2845391,.27890468,.27608746,.26481858,,.039441064,.045075502,.038032457,.066204645,.039441064,.034745697,.033806626,.030050334,,,,,16816,17640,19827,,0,99.554169,0,0,0,.44583353
42200,"Santa Maria-Santa Barbara, CA",5.107273101806641,5.3070598,4.9864683,4.9942751,5.0086741,5.0556006,5.1321054,5.0229859,4.9281359,1.011215436431731,1.0061412,1.0004164,1.0127769,1.5260611,1.0582286,1.0325536,.98835951,.84181219,59.04453099292257,51.386547,-7.6579838,65161,68023,71657,74624,9463,1.8903893,45.374065,.35991359,5.3688045,.086999722,44.509914
42220,"Santa Rosa-Petaluma, CA",6.300988674163818,6.5483313,6.6373787,6.603754,6.568738,6.5025711,6.4717479,6.6147814,6.5513659,1.535020576136511,1.4978017,1.5774572,1.6270823,2.4420729,1.6752777,1.6568565,1.5566285,1.1002274,55.52310001148897,53.093967,-2.4291325,66833,71769,76753,81018,14185,1.4804751,26.725986,.46881378,4.0182323,.29673532,63.233234
42300,"Sault Ste. Marie, MI",2.23087477684021,2.2567286,2.1532092,2.1040373,2.0876467,1.973775,1.9694617,1.9798137,1.9435817,.5305383211878881,.51242238,.4736025,.49818841,.7634576,.50379568,.48826778,.47015184,.43305728,38.68273852421687,45.500538,6.8177996,42287,44030,44483,46486,4199,5.9289379,1.8841851,13.909485,.98859924,.093013369,69.616516
42340,"Savannah, GA",3.268877506256104,3.4021678,3.46069,3.4444451,3.4371467,3.4289401,3.5190105,3.6187005,3.6005385,.7752659569311488,.76523042,.7884376,.80387539,1.1985986,.83142126,.83081585,.82200384,.71478015,46.48125041614879,45.866924,-.61432612,52115,55021,57470,59459,7344,32.856781,6.1605654,.24324156,2.1793303,.09144225,55.520988
42380,"Sayre, PA",1.778544545173645,1.7119547,1.6653819,1.6798356,1.6600287,1.690542,1.7076722,1.6798356,1.6225562,.4748889608438675,.46733475,.46733475,.46171388,.6937753,.48660627,.48553565,.43896276,.36669451,61.49856773376465,46.528389,-14.970179,51035,50900,51457,52358,1323,.50522447,1.4779457,.045929499,.71682823,.15747257,95.692467
42420,"Scottsbluff, NE",2.740483999252319,2.4860888,2.5040388,2.4299946,2.4621551,2.4284987,2.4314904,2.41728,2.4068091,.519977501332583,.51157784,.58113444,.62040031,.94238019,.61553878,.57440317,.56468022,.49811524,40.58818450340858,41.985226,1.3970412,46756,48063,50191,49766,3010,.7128765,22.830462,1.4915165,.6497435,.0026305406,73.013283
42460,"Scottsboro, AL",1.454276561737061,1.5455563,1.5706193,1.5572524,1.5600373,1.5639359,1.5728472,1.5544676,1.5333033,.2823773111397016,.30576953,.29240254,.3174656,.46533775,.31356692,.3007569,.28738993,.25285858,22.43547502160072,32.827976,10.392501,38422,39281,39816,41769,3347,3.4232044,2.9294915,1.1224253,.4474273,.10607112,89.248245
42540,"Scranton--Wilkes-Barre, PA",2.546234369277954,2.7762382,2.7727284,2.7468438,2.7307084,2.6962445,2.6883962,2.6904435,2.6601229,.5820482291454349,.59329951,.58481753,.6021471,.90969181,.63156593,.61777049,.58779114,.48927346,50.29172327992034,48.554176,-1.7375469,46926,49239,51670,53491,6565,3.1534693,9.7451239,.088726193,1.7680449,.025016107,83.61409
42620,"Searcy, AR",1.216719269752502,1.1829141,1.1482112,1.2007523,1.3223377,1.2342139,1.6919065,1.575713,1.4475774,.2225507932201216,.22858609,.23763901,.23599689,.35758248,.25574481,.30468518,.28983822,.25627121,45.85350022997175,38.264683,-7.5888176,42197,44074,43822,44029,1832,4.2317362,4.3447347,.57895941,.74020469,0,88.067848
42660,"Seattle-Tacoma-Bellevue, WA",7.455082893371582,7.7619777,7.828114,7.928091,7.9319391,7.9210963,7.9535584,7.805408,7.3834538,1.61968021687904,1.6627232,1.7274789,1.7727052,2.6651397,1.8294631,1.8074784,1.6710755,1.2980062,64.8116581099374,56.663197,-8.1484613,73044,77269,82189,86856,13812,5.6442461,10.049871,.68147248,13.543561,.85043281,63.282604
42680,"Sebastian-Vero Beach, FL",5.376115798950195,5.7065229,5.7106795,5.7533813,5.6892657,5.5481868,5.4562335,5.6146955,5.5721197,.6976976343045909,.7266832,.72063696,.74992347,1.1208229,.77026653,.77454937,.75691444,.67466033,36.75131119622125,33.874516,-2.8767958,47446,49009,52336,54740,7294,8.8233576,12.379456,.1110469,1.3020411,.037015632,75.294342
42700,"Sebring-Avon Park, FL",1.798138022422791,1.8776736,1.8445944,1.80731,1.8331941,1.8135707,1.8599192,1.9165466,2.0817564,.3733201974480243,.36443353,.36443353,.35293984,.53683865,.3767682,.37134841,.34593153,.29995683,16.41814990838369,28.982361,12.564211,35865,36374,37314,40942,5077,9.3989582,20.08469,.17788605,1.4027863,0,67.09108
42740,"Sedalia, MO",1.278511762619019,1.4937849,1.5057266,1.5026475,1.5069968,1.5064503,1.5165825,1.5516835,1.5408276,.2968327090822108,.29636866,.31373826,.31586045,.47949898,.32712731,.33183157,.31048146,.26778123,44.9298334757487,39.913414,-5.0164194,40467,43097,44382,46157,5690,3.5013576,8.6648569,.089717858,.65871799,.028331956,84.922676
42780,"Selinsgrove, PA",1.381885766983032,1.4477737,1.4704839,1.4548707,1.423171,1.4203322,1.412289,1.4184397,1.3810625,.3037485874810158,.35200772,.38181481,.36833066,.55852836,.40594438,.39742807,.39648181,.32267374,56.46740777151926,46.298176,-10.169232,51110,54182,57638,58997,7887,.92137438,2.1416397,.074105181,.67929751,0,95.084358
42820,"Selma, AL",1.395353436470032,1.1006467,1.077953,1.0992284,1.0855176,1.071334,1.0864632,1.104429,1.1082114,.2354476080931578,.23828436,.20991717,.25388631,.35458982,.22504634,.22126405,.22504634,.2051893,9.080600091814995,24.794943,15.714343,28136,30065,31602,33845,5709,70.42836,1.0702699,.094510719,.56706429,.012771718,27.316151
42900,"Seneca Falls, NY",2.973992824554443,2.8508983,2.8467746,2.9354355,2.9265008,2.9164205,2.9246678,2.9567418,2.9278753,.8659911263385064,.9017306,.89760685,.90929085,1.3532832,.94296831,.94251007,.91364372,.75235856,52.4129612996028,41.889759,-10.523202,50073,51601,54695,54545,4472,4.7571969,3.4864786,.41581854,.82872927,.023262577,89.011337
42860,"Seneca, SC",2.294730186462402,2.306272,2.4159942,3.2594819,3.2617679,3.2505143,3.2526243,3.2723181,3.1963568,.4715936359909269,.47792372,.50218916,.48847389,.71741307,.49445236,.46596682,.41040251,.36890507,27.80781993865967,40.677299,12.869479,41818,43978,46056,49134,7316,6.8207617,5.4625425,.29795685,.73521823,.014188422,84.437881
42940,"Sevierville, TN",5.05937385559082,4.9736881,5.0630603,5.0057325,5.1612525,5.0493412,5.0877557,5.2755156,5.2498407,1.041305258613553,1.0683522,1.0601206,1.0648243,1.5299133,1.0593365,1.0464011,.99367929,.88705963,29.92541811682961,35.024742,5.0993242,42586,44473,45943,49610,7024,.90349036,5.9937363,.39147815,.7819261,.019573906,89.985374
42980,"Seymour, IN",1.790948390960693,2.0202429,2.0788887,2.0718107,2.1024816,2.1007965,2.0836072,2.0886629,2.0296803,.4580430909321631,.47725457,.53691137,.5333724,.83216214,.56117857,.5379225,.49478087,.39670101,39.32697778277927,37.259941,-2.0670366,48546,49080,49506,51250,2704,1.0743896,7.0096536,.13855764,2.2328222,.031800114,88.136284
43020,"Shawano, WI",2.881616353988648,2.9917953,3.2517495,3.619051,3.9182692,4.5000715,4.8629246,5.407187,6.0740705,.5698104826967935,.57909459,.57677352,.57793403,.91042024,.65955663,.61390984,.54591417,.45790103,55.69530387546705,53.218746,-2.4765577,47752,50679,53126,55152,7400,.38933614,3.127887,14.486824,.3761383,.015397475,78.969246
43060,"Shawnee, OK",1.589725971221924,1.638746,1.6743516,1.703281,1.7437824,1.726573,1.7384415,1.741112,1.7206388,.2910754711443627,.30353743,.29374588,.31822473,.48423564,.34181339,.33825284,.30976838,.27623981,40.27491880953312,37.001839,-3.2730801,44351,46159,47683,49250,4899,3.399673,5.1694984,13.942401,.65415639,.085927323,72.390999
43100,"Sheboygan, WI",2.51099157333374,2.6540158,2.6647067,2.6817453,2.7032385,2.8328655,3.0486882,3.1596062,3.1665108,.6735266539235603,.71428573,.7002539,.7169584,1.0794468,.74658114,.75459933,.72274935,.60715401,78.09048943770559,68.022476,-10.068013,54392,56114,58943,60696,6304,1.9239786,6.3675356,.26307106,5.7137647,0,84.231361
43140,"Shelby, NC",1.456219077110291,1.6580744,1.6615037,1.6334975,1.6397846,1.6188277,1.6618847,1.6994166,1.7018933,.3080668928458751,.3429316,.35607731,.35607731,.54154617,.37379545,.37360495,.35436267,.30387551,16.85703624378551,26.036587,9.1795502,39134,40002,40393,42247,3113,20.918566,3.5186365,.26315248,1.034107,0,72.906601
43180,"Shelbyville, TN",2.544783353805542,2.7114389,2.7317352,2.7136941,2.7302318,2.7537856,2.779845,2.8713038,2.8572717,.5307114106097166,.55927652,.57355917,.58633828,.87800401,.59711289,.56804657,.559026,.48811412,33.52909249525804,43.960503,10.43141,43819,47117,48945,50415,6596,7.9143543,12.397498,.22156879,.19879068,.043485463,76.803612
43220,"Shelton, WA",4.542511940002441,4.571918,4.5101576,4.4924526,4.5387044,4.4687095,4.5680752,4.6051311,4.6443834,1.052397479371196,1.0845129,1.0598087,1.0474567,1.5905366,1.097963,1.0790231,1.0326343,.87672347,41.32761603135329,42.936172,1.6085565,51764,53087,55726,57634,5870,1.0344179,9.9758635,1.8431447,1.1676384,.42473826,80.530998
43260,"Sheridan, WY",24.90192031860352,26.691898,29.526474,30.517958,31.471043,32.060722,39.226013,41.876827,43.265999,2.546591453350886,2.6700127,3.1554697,3.2521496,4.6735511,3.4763649,7.7289124,3.3927126,3.0361624,73.65589981079101,60.87212,-12.78378,53914,56455,58521,60807,6893,.21566026,4.2203054,1.7949569,.67352355,0,91.682152
43300,"Sherman-Denison, TX",5.058106422424316,5.0015082,5.1288753,4.8241997,4.7378359,4.2120552,4.2560749,4.3928275,4.3523827,1.281045831996648,1.3031675,1.3011564,1.3393664,1.9906151,.95033795,.94095302,.89872074,.75772303,46.62386474609375,47.102066,.4782013,50212,52683,54370,54815,4603,5.2444777,13.416123,1.0342406,1.5738776,.0091593266,75.412552
43320,"Show Low, AZ",2.78231692314148,2.9748137,2.9457648,3.0186667,3.0202823,3.0034072,3.0461338,3.1440856,3.1480308,.6831849996159101,.70793033,.68103325,.7082153,1.0200455,.6918788,.67320842,.65628803,.53973413,20.58637381215458,30.745333,10.158958,36868,38798,40054,40067,3199,.73945272,11.420335,43.526127,.58845061,.12903816,41.282146
43340,"Shreveport-Bossier City, LA",1.697164177894592,1.8236408,1.8121372,1.8136163,1.8078644,1.7989355,1.8296665,1.8818159,1.8700932,.4003233951083635,.40689686,.41034794,.42382354,.63844681,.44414645,.44255787,.42683634,.36263561,43.62342763501545,37.619579,-6.0038486,42859,42572,43707,46407,3548,39.681545,4.0335922,.42315304,1.3863205,.033782177,52.733978
43380,"Sidney, OH",1.714301466941834,1.6897533,1.7310338,2.2069337,2.2022457,2.229593,2.2452199,2.2557683,2.2440481,.41005411704706,.40271536,.42748371,.58601534,.8719908,.60750258,.59890765,.59148479,.50397319,69.16008917490642,65.962868,-3.1972215,56169,57673,61042,63806,7637,2.5231287,1.5549037,.25026155,1.1713061,0,92.871651
43420,"Sierra Vista-Douglas, AZ",2.738508462905884,2.8870716,2.7699261,2.7412066,2.7321372,2.7056849,2.7553144,2.8049438,2.7223122,.5940415061444746,.60840124,.56834501,.56569982,.83853561,.58270478,.57313162,.54164082,.46681884,21.91497253558853,34.510632,12.595659,45383,47847,48649,49260,3877,3.670541,35.454884,.90730691,1.9314038,.33289108,54.991379
43460,"Sikeston, MO",1.604540109634399,1.6137722,1.8855911,1.8476344,1.8602867,1.9068142,1.9696673,2.0129297,1.9851764,.3061024759525909,.298756,.35752767,.36609855,.54731119,.38364843,.38038331,.36895549,.32732555,31.13469960954454,39.416176,8.281476,40276,41628,42231,44139,3863,11.632542,2.3114953,.37273833,.4141537,0,83.24231
43500,"Silver City, NM",1.863407135009766,1.9643627,2.0530758,2.0632143,2.0488513,2.0344884,2.0420923,1.9973133,1.9516894,.4562391196664386,.44356576,.46384305,.4448331,.6425367,.45792884,.45370442,.42666802,.36668104,40.56031993627548,31.649229,-8.9110909,38890,40470,37880,37843,-1047,.87462503,50.486103,1.8540605,.47345406,.010842459,45.809391
43580,"Sioux City, IA-NE-SD",2.563025712966919,2.7228622,2.7252326,2.7210984,2.6923969,2.6338723,2.6746075,2.6506305,2.6671307,.6269244476605402,.60683638,.62659019,.68031347,1.0213474,.69507825,.68734372,.65769458,.55766106,70.79921731494721,58.307575,-12.491642,52402,54474,57817,59937,7535,3.1165273,18.177773,1.553745,2.6173825,.19604298,71.953339
43620,"Sioux Falls, SD",5.84193229675293,5.4878335,5.5225725,10.303691,15.301245,15.285936,15.337551,15.374375,12.045413,1.166110394722714,1.1163446,1.1435724,1.1842904,1.8027537,1.2325566,1.1920092,1.2627603,1.4107294,82.64918399992443,61.387753,-21.261431,59621,62047,63940,65621,6000,4.4095192,4.2633834,1.55274,1.765967,.017351205,85.442726
43660,"Snyder, TX",1.127476811408997,1.0179716,1.0389175,1.0493906,1.0486922,1.0640526,1.0961697,1.1296831,1.1436472,.2052699751371958,.17594571,.19270244,.1780403,.25554019,.17454931,.17454931,.16198176,.13545027,38.22636699676514,33.347176,-4.8791914,55661,54565,55889,54326,-1335,4.6326628,40.383717,.023397285,.29831541,0,52.76088
43700,"Somerset, KY",1.47425639629364,1.5293964,1.534634,1.5603859,1.5875925,1.6053424,1.6236742,1.6545182,1.6443338,.3190507342549359,.34044781,.35528785,.3365196,.50412464,.34510353,.32880858,.33375525,.29941949,17.35092311639052,26.097105,8.7461815,34673,35022,37921,39998,5325,.87179488,2.4910645,.3170163,.82206684,0,94.231544
43740,"Somerset, PA",1.808852195739746,1.9853823,2.0787079,2.093611,2.0766633,2.0269952,2.0655887,2.0910382,2.2612336,.5288868740737093,.53637737,.55406016,.59702396,.87590361,.61145455,.60239345,.57944435,.53426927,46.27806588319632,46.079266,-.1988003,45424,46132,48224,49089,3665,2.4475195,1.4994419,.047067683,.33754253,.0067239548,94.264465
43760,"Sonora, CA",3.733800411224365,3.9373779,3.7674453,3.7704582,3.7505724,4.0270786,4.0266395,3.9668941,3.9163744,.6186294222945986,.66285825,.67249984,.64056212,.96777308,.74417704,.71737969,.65543813,.51881528,33.72008307774862,43.485519,9.7654362,50731,54325,56493,60108,9377,1.7540938,12.243501,1.4117864,1.3544269,.22758812,80.194283
43780,"South Bend-Mishawaka, IN-MI",2.917084455490112,3.0897574,3.0969882,3.0933857,3.1173043,3.1141813,3.1361187,3.1719191,3.146554,.7307499948589906,.73594707,.74566329,.77926368,1.1894126,.82744718,.82043946,.79210377,.66527885,39.85226598068287,45.102356,5.2500901,46489,48681,51549,53323,6834,11.465505,7.9266114,.40529746,2.1411765,.067445971,74.732933
43900,"Spartanburg, SC",3.462804794311523,3.6418676,3.6518102,3.6570432,3.6451819,3.6404724,3.7188792,3.7904835,3.7828083,.7154092253357401,.7258094,.73941505,.75393647,1.1231207,.79514593,.80290812,.77874935,.67723024,32.76975175857544,40.870213,8.100461,44017,46431,48949,52332,8315,20.24238,6.8373985,.13880898,2.3460991,.021455251,68.338875
43940,"Spearfish, SD",6.067196846008301,6.3957596,6.4281507,6.5842166,6.8031015,6.816843,6.8129172,6.6332941,6.6382017,1.616607805647821,1.6048292,1.631331,1.6151354,2.4941108,1.7550058,1.7540244,1.7206517,1.51649,70.67595052719116,53.063606,-17.612345,48220,49275,52245,52641,4421,.89096475,3.2616374,2.17835,.92236441,.12559855,90.854858
43980,"Spencer, IA",3.120141744613648,3.1862004,3.3461587,3.350482,3.330307,3.2986035,3.3043678,3.3360715,3.2755466,.6182179622670875,.62686437,.6528036,.64199561,.97920537,.68738919,.68306601,.62398225,.54472351,64.81857681274414,50.867851,-13.950726,48888,48978,47874,50521,1633,.28992659,3.6888533,.043180555,.64770836,.012337302,93.226822
44020,"Spirit Lake, IA",4.68800163269043,4.7725244,4.9127054,5.0035048,5.0380187,5.0008497,5.0475764,5.114481,4.9350071,1.048171372454441,1.0417994,1.0927743,1.1262265,1.7395182,1.2106538,1.1830423,1.1150758,.99932033,68.27683963775635,53.855782,-14.421058,57914,59889,58099,59969,2055,.44958252,2.0085247,.28025925,.88748759,0,95.696854
44060,"Spokane-Spokane Valley, WA",3.823588132858276,3.9105244,3.8793843,3.9232111,3.9201355,3.9017301,3.9443076,3.9399824,3.9155703,.865860158170519,.89181578,.88806748,.92000043,1.3899121,.9510203,.92458969,.87893689,.75375205,43.83962901509725,43.132423,-.70720559,49929,51709,54128,56410,6481,1.5248291,5.5671077,1.411044,2.1132035,.50803405,84.727898
44100,"Springfield, IL",5.310146808624268,4.9741497,5.3133216,5.2890339,5.8078251,5.8430018,6.3318491,6.3604288,6.3340106,.4567132858553621,.432423,.47312465,.475869,.78786457,.53850979,.57773668,.55325311,.46188816,66.84443821626552,58.492722,-8.351717,56947,58956,60961,62533,5586,11.956475,2.2565701,.091314599,1.9147379,.042071648,81.235092
44140,"Springfield, MA",2.995736598968506,3.1498892,3.2068834,3.1879604,3.208986,3.1910017,3.2058697,3.2045181,3.1415915,.7409251237905903,.75477946,.77235079,.78079855,1.1777308,.80985886,.79472798,.77385265,.66669744,62.73979030459761,53.876987,-8.8628025,53609,55306,56513,59419,5810,5.8812261,18.534054,.15382856,2.8717046,.035026018,70.388573
44180,"Springfield, MO",3.739226579666138,3.8372815,3.7669709,3.8021262,3.8240564,3.8402388,3.9094892,3.9649005,3.948662,.8618063360199212,.86816776,.88942832,.9173851,1.3857036,.93518597,.92145866,.89288801,.76097208,34.63855569089046,43.173653,8.5350971,43973,45326,46840,48549,4576,2.2967601,3.2945242,.54494262,1.444963,.045195639,89.829903
44220,"Springfield, OH",2.395190000534058,2.4547155,2.4672544,2.4262619,2.402149,2.3994162,2.4326923,2.4453917,2.4119549,.5796793632790949,.56038886,.55219042,.58064389,.85336328,.58530581,.5764643,.56247872,.47551072,42.72487211227417,49.230446,6.5055737,44154,46275,48502,50873,6719,8.0400219,3.4343779,.15512967,.61235398,.028205395,84.056526
41060,"St. Cloud, MN",3.043251037597656,2.9761877,2.9631264,3.0027609,3.007565,3.026932,2.9862466,2.996155,2.9245429,.6557701794355695,.68684721,.68774801,.72040141,1.0818406,.74569839,.73203647,.70201039,.57545036,71.71141248760802,59.821175,-11.890238,55995,58335,59792,61985,5990,5.9260454,3.1840911,.18481123,1.866241,0,86.802361
41100,"St. George, UT",9.231075286865234,9.8004112,9.7389994,9.6606731,9.6404629,9.6127052,9.8241777,10.038946,10.179812,1.750240779203206,1.8210206,1.8741056,1.9331754,3.0143902,2.1832471,2.1596537,2.0987623,1.8463486,42.1034063398838,45.314137,3.2107301,52865,55175,56877,59839,6974,.65194708,10.472164,1.171213,.78764379,.79246855,84.308037
41140,"St. Joseph, MO-KS",1.996100425720215,2.1521664,2.1354079,2.0854549,2.0763237,2.073101,2.0666554,2.0550535,2.0531199,.4943729991994637,.49888492,.48986116,.50049633,.74574912,.52767497,.5079087,.47374731,.40843248,59.34452517827352,51.557392,-7.7871332,47622,49568,51211,52810,5188,5.0200915,5.3513827,.38835567,.84645683,.23063572,85.308266
41180,"St. Louis, MO-IL",4.899643421173096,4.9898391,4.9903426,4.9965816,5.0107841,4.9861236,5.0298953,5.0596642,5.0284095,1.05108867734776,1.0673424,1.0697882,1.0969379,1.6389675,1.121426,1.1070851,1.0546751,.9009006,53.89745273687579,53.394779,-.50267351,56726,59046,61317,63705,6979,18.129183,3.0505242,.16440955,2.6132276,.025381524,73.727196
41220,"St. Marys, GA",2.595859527587891,2.7468092,2.7871752,2.8015914,2.7730792,2.7032394,2.718617,2.7442462,2.6846583,.6035675695563586,.64585578,.62663388,.6035676,.91784561,.6420114,.63560408,.60677123,.52603924,28.18671226501465,41.177193,12.99048,53327,53687,56397,56951,3624,18.637636,6.73104,.52225208,1.9161767,.11083767,69.799553
41260,"St. Marys, PA",2.019091367721558,1.9006963,1.9083194,1.8549576,1.8558046,1.8371702,1.8481815,1.8447934,1.82023,.5250841885765653,.56156933,.53107691,.53234744,.82075518,.5446291,.50990158,.49211431,.38877878,59.9749646620317,52.293655,-7.6813092,47917,49876,51112,53440,5523,.86025047,.81410676,.13843112,.5042848,0,97.346741
44260,"Starkville, MS",2.020287036895752,1.9717742,2.0090361,1.9461566,1.9210566,1.9370998,1.9748793,1.9774669,1.9552132,.4173655818630883,.42851153,.45024762,.42307752,.64975393,.45852807,.45801052,.44196722,.37417132,20.96290002763271,32.616821,11.653921,33431,37348,38800,41109,7678,34.197033,1.5266532,.11133603,2.7513494,.048920378,60.028679
44300,"State College, PA",3.055835485458374,3.0329034,3.001775,2.9933619,3.0274351,2.9906979,3.0195827,2.9999523,2.9880338,.7383433432805343,.74665791,.73067313,.73719323,1.0941167,.75100464,.74483508,.7174927,.61359155,68.98413639068603,54.327026,-14.65711,54407,56466,58055,60403,5996,3.5842183,2.9494936,.046925168,6.1107683,.032106694,85.437141
