cbsa,city_name,month,year,month_year,com_vac,rev_dec,spend_all,vd,havd,pop19,prosp19_ui,recovery19_ui,unemp_percent,change_medinc_1619
24580,"Green Bay, WI",8,2019,82019,5.0326376,,,3.486023187637329,.9637521505355835,319401,58.649139,-6.5961695,3.4,8044
24580,"Green Bay, WI",8,2020,82020,5.3294802,,,3.616161108016968,.9347455501556397,319401,58.649139,-6.5961695,6.2,8044
24580,"Green Bay, WI",9,2019,92019,5.0326376,,,3.486284494400024,.9219407439231873,319401,58.649139,-6.5961695,3.4,8044
24580,"Green Bay, WI",9,2020,92020,5.3294802,,,3.627659320831299,.9300417304039002,319401,58.649139,-6.5961695,5,8044
24660,"Greensboro-High Point, NC",10,2019,102019,5.1195445,,,3.072668075561523,.6622433662414551,762063,41.710461,-.12723166,3.9,5784
24660,"Greensboro-High Point, NC",10,2020,102020,,,,3.078235626220703,.602253258228302,762063,41.710461,-.12723166,7.2,5784
24660,"Greensboro-High Point, NC",11,2018,112018,,,,2.841023921966553,.6303270535054201,762063,41.710461,-.12723166,4.1,5784
24660,"Greensboro-High Point, NC",11,2019,112019,5.1195445,,,3.058082103729248,.6805932521820068,762063,41.710461,-.12723166,3.8,5784
24660,"Greensboro-High Point, NC",11,2020,112020,,,,3.06404185295105,.5475956797599793,762063,41.710461,-.12723166,7.1,5784
24660,"Greensboro-High Point, NC",1,2019,12019,5.6309905,,,2.994484901428223,.6627922654151917,762063,41.710461,-.12723166,4.3,5784
24660,"Greensboro-High Point, NC",1,2020,12020,5.5131679,,,3.056435346603394,.7209787368774414,762063,41.710461,-.12723166,3.9,5784
24660,"Greensboro-High Point, NC",12,2019,122019,5.1195445,,,3.055180788040161,.6943948864936829,762063,41.710461,-.12723166,3.7,5784
24660,"Greensboro-High Point, NC",2,2019,22019,5.6309905,,,3.074314832687378,.5444589257240295,762063,41.710461,-.12723166,4.3,5784
24660,"Greensboro-High Point, NC",2,2020,22020,5.5131679,,,3.012129068374634,.6902387142181397,762063,41.710461,-.12723166,3.8,5784
24660,"Greensboro-High Point, NC",3,2019,32019,5.6309905,,,3.012129068374634,.6902387142181397,762063,41.710461,-.12723166,4.2,5784
24660,"Greensboro-High Point, NC",3,2020,32020,5.5131679,,,3.040437936782837,.6734572052955627,762063,41.710461,-.12723166,4.7,5784
24660,"Greensboro-High Point, NC",4,2019,42019,5.3509431,,,3.07172703742981,.6740061044692993,762063,41.710461,-.12723166,4.2,5784
24660,"Greensboro-High Point, NC",4,2020,42020,5.467761,,,3.024205446243286,.6980021595954895,762063,41.710461,-.12723166,15.4,5784
24660,"Greensboro-High Point, NC",5,2019,52019,5.3509431,,,3.024205446243286,.6980021595954895,762063,41.710461,-.12723166,4.2,5784
24660,"Greensboro-High Point, NC",5,2020,52020,5.467761,,,3.043496370315552,.7001194357872009,762063,41.710461,-.12723166,14.8,5784
24660,"Greensboro-High Point, NC",6,2019,62019,5.3509431,,,3.043496370315552,.7001194357872009,762063,41.710461,-.12723166,4.1,5784
24660,"Greensboro-High Point, NC",6,2020,62020,5.467761,,,3.052514553070068,.6463243961334229,762063,41.710461,-.12723166,8.800000000000001,5784
24660,"Greensboro-High Point, NC",7,2019,72019,5.3635664,,,3.052514553070068,.6463243961334229,762063,41.710461,-.12723166,4.1,5784
24660,"Greensboro-High Point, NC",7,2020,72020,5.5871625,,,3.072824716567993,.650794267654419,762063,41.710461,-.12723166,10,5784
24660,"Greensboro-High Point, NC",8,2019,82019,5.3635664,,,3.060199499130249,.6838083863258362,762063,41.710461,-.12723166,4,5784
24660,"Greensboro-High Point, NC",8,2020,82020,5.5871625,,,3.078627824783325,.6518921256065369,762063,41.710461,-.12723166,7.6,5784
24660,"Greensboro-High Point, NC",9,2019,92019,5.3635664,,,3.065688848495483,.6530684232711792,762063,41.710461,-.12723166,4,5784
24660,"Greensboro-High Point, NC",9,2020,92020,5.5871625,,,3.082391738891602,.6460891366004944,762063,41.710461,-.12723166,8.300000000000001,5784
24780,"Greenville, NC",10,2019,102019,,,,1.796661972999573,.4141926765441895,178433,38.364258,9.1532049,4.1,5129
24780,"Greenville, NC",10,2020,102020,,,,1.862953662872315,.3813078105449677,178433,38.364258,9.1532049,6.3,5129
24780,"Greenville, NC",11,2018,112018,,,,1.768354892730713,.3940963959092274,178433,38.364258,9.1532049,4.3,5129
24780,"Greenville, NC",11,2019,112019,,,,1.791703104972839,.4157586395740509,178433,38.364258,9.1532049,4,5129
24780,"Greenville, NC",11,2020,112020,,,,1.862692594528198,.3411152064800263,178433,38.364258,9.1532049,6.3,5129
24780,"Greenville, NC",1,2019,12019,,,,1.811538457870483,.4107998013496399,178433,38.364258,9.1532049,4.4,5129
24780,"Greenville, NC",1,2020,12020,,,,1.79535698890686,.4499484598636627,178433,38.364258,9.1532049,4.1,5129
24780,"Greenville, NC",12,2019,122019,,,,1.790398120880127,.4277642369270325,178433,38.364258,9.1532049,4,5129
24780,"Greenville, NC",2,2020,22020,,,,1.751771450042725,.4363769292831421,178433,38.364258,9.1532049,4,5129
24780,"Greenville, NC",3,2020,32020,,,,1.795096039772034,.4170635938644409,178433,38.364258,9.1532049,4.8,5129
24780,"Greenville, NC",4,2019,42019,,,,1.809189558029175,.4092338681221008,178433,38.364258,9.1532049,4.4,5129
24780,"Greenville, NC",4,2020,42020,,,,1.804491639137268,.434810996055603,178433,38.364258,9.1532049,10.5,5129
24780,"Greenville, NC",5,2020,52020,,,,1.816758275032044,.4363769292831421,178433,38.364258,9.1532049,10.5,5129
24780,"Greenville, NC",6,2020,62020,,,,1.833200693130493,.41993448138237,178433,38.364258,9.1532049,6.6,5129
24780,"Greenville, NC",7,2020,72020,,,,1.86034369468689,.4264592528343201,178433,38.364258,9.1532049,7.9,5129
24780,"Greenville, NC",8,2019,82019,,,,1.796661972999573,.4332450330257416,178433,38.364258,9.1532049,4.2,5129
24780,"Greenville, NC",8,2020,82020,,,,1.870783448219299,.419673502445221,178433,38.364258,9.1532049,6.1,5129
24780,"Greenville, NC",9,2019,92019,,,,1.81780219078064,.4113217890262604,178433,38.364258,9.1532049,4.2,5129
24780,"Greenville, NC",9,2020,92020,,,,1.868956446647644,.4126267433166504,178433,38.364258,9.1532049,7.4,5129
24860,"Greenville-Anderson-Mauldin, SC",10,2019,102019,3.9406307,,,3.77806830406189,.8193076252937317,895942,38.251484,6.8184257,2.2,7623
24860,"Greenville-Anderson-Mauldin, SC",10,2020,102020,,,,3.87167763710022,.7564221620559692,895942,38.251484,6.8184257,3.7,7623
24860,"Greenville-Anderson-Mauldin, SC",11,2018,112018,,,,3.56151556968689,.7924691337763832,895942,38.251484,6.8184257,3.1,7623
24860,"Greenville-Anderson-Mauldin, SC",11,2019,112019,3.9406307,,,3.766928434371948,.8168820142745972,895942,38.251484,6.8184257,2.2,7623
24860,"Greenville-Anderson-Mauldin, SC",11,2020,112020,,,,3.858831167221069,.6807799339294434,895942,38.251484,6.8184257,3.8,7623
24860,"Greenville-Anderson-Mauldin, SC",1,2019,12019,3.4959219,,,3.726412296295166,.8155345320701599,895942,38.251484,6.8184257,3.1,7623
24860,"Greenville-Anderson-Mauldin, SC",1,2020,12020,4.2242661,,,3.765401363372803,.8918055891990662,895942,38.251484,6.8184257,2.3,7623
24860,"Greenville-Anderson-Mauldin, SC",12,2019,122019,3.9406307,,,3.754621028900147,.8441923260688782,895942,38.251484,6.8184257,2.2,7623
24860,"Greenville-Anderson-Mauldin, SC",2,2019,22019,3.4959219,,,3.856315612792969,.6735930442810059,895942,38.251484,6.8184257,3.1,7623
24860,"Greenville-Anderson-Mauldin, SC",2,2020,22020,4.2242661,,,3.735306024551392,.8586559891700745,895942,38.251484,6.8184257,2.3,7623
24860,"Greenville-Anderson-Mauldin, SC",3,2019,32019,3.4959219,,,3.735306024551392,.8586559891700745,895942,38.251484,6.8184257,3,7623
24860,"Greenville-Anderson-Mauldin, SC",3,2020,32020,4.2242661,,,3.7872314453125,.8290998339653015,895942,38.251484,6.8184257,2.5,7623
24860,"Greenville-Anderson-Mauldin, SC",4,2019,42019,3.8111155,,,3.721740961074829,.8203856945037842,895942,38.251484,6.8184257,2.9,7623
24860,"Greenville-Anderson-Mauldin, SC",4,2020,42020,4.5101242,,,3.779865026473999,.8600035309791565,895942,38.251484,6.8184257,12.5,7623
24860,"Greenville-Anderson-Mauldin, SC",5,2019,52019,3.8111155,,,3.779865026473999,.8600035309791565,895942,38.251484,6.8184257,2.7,7623
24860,"Greenville-Anderson-Mauldin, SC",5,2020,52020,4.5101242,,,3.795855760574341,.8650343418121338,895942,38.251484,6.8184257,12.4,7623
24860,"Greenville-Anderson-Mauldin, SC",6,2019,62019,3.8111155,,,3.795855760574341,.8650343418121338,895942,38.251484,6.8184257,2.5,7623
24860,"Greenville-Anderson-Mauldin, SC",6,2020,62020,4.5101242,,,3.839606046676636,.8143666386604309,895942,38.251484,6.8184257,8.1,7623
24860,"Greenville-Anderson-Mauldin, SC",7,2019,72019,3.7710433,,,3.839606046676636,.8143666386604309,895942,38.251484,6.8184257,2.4,7623
24860,"Greenville-Anderson-Mauldin, SC",7,2020,72020,4.7257142,,,3.869791269302368,.8166125416755676,895942,38.251484,6.8184257,8,7623
24860,"Greenville-Anderson-Mauldin, SC",8,2019,82019,3.7710433,,,3.770971059799194,.8473365902900696,895942,38.251484,6.8184257,2.3,7623
24860,"Greenville-Anderson-Mauldin, SC",8,2020,82020,4.7257142,,,3.882368326187134,.819756805896759,895942,38.251484,6.8184257,5.7,7623
24860,"Greenville-Anderson-Mauldin, SC",9,2019,92019,3.7710433,,,3.764862298965454,.8091561198234558,895942,38.251484,6.8184257,2.2,7623
24860,"Greenville-Anderson-Mauldin, SC",9,2020,92020,4.7257142,,,3.882368326187134,.8181397318840027,895942,38.251484,6.8184257,4.4,7623
25020,"Grenada, MS",10,2019,102019,,,,.1328294724225998,.033979631960392,75623,30.494432,7.8233438,13.1,
25020,"Grenada, MS",10,2020,102020,,,,.1204732432961464,.0278015173971653,75623,30.494432,7.8233438,8.4,
25020,"Grenada, MS",11,2018,112018,,,,.1204732432961464,.0278015173971653,75623,30.494432,7.8233438,13,
25020,"Grenada, MS",11,2019,112019,,,,.1338591575622559,.033979631960392,75623,30.494432,7.8233438,13.7,
25020,"Grenada, MS",11,2020,112020,,,,.1204732432961464,.0247124601155519,75623,30.494432,7.8233438,8.699999999999999,
25020,"Grenada, MS",1,2019,12019,,,,.1204732432961464,.0288312043994665,75623,30.494432,7.8233438,13.6,
25020,"Grenada, MS",1,2020,12020,,,,.1276810467243195,.0380983762443066,75623,30.494432,7.8233438,13.8,
25020,"Grenada, MS",12,2019,122019,,,,.1338591575622559,.0329499468207359,75623,30.494432,7.8233438,14.3,
25020,"Grenada, MS",2,2020,22020,,,,.1194435581564903,.033979631960392,75623,30.494432,7.8233438,13.7,
25020,"Grenada, MS",4,2019,42019,,,,.1287107318639755,.0308905746787786,75623,30.494432,7.8233438,13.4,
25020,"Grenada, MS",5,2020,52020,,,,.1256216764450073,.0350093208253384,75623,30.494432,7.8233438,12.4,
25020,"Grenada, MS",6,2020,62020,,,,.1194435581564903,.0288312043994665,75623,30.494432,7.8233438,11.4,
25020,"Grenada, MS",7,2020,72020,,,,.1338591575622559,.0308905746787786,75623,30.494432,7.8233438,10.2,
25020,"Grenada, MS",8,2019,82019,,,,.1307701021432877,.0329499468207359,75623,30.494432,7.8233438,12.2,
25020,"Grenada, MS",8,2020,82020,,,,.1256216764450073,.0278015173971653,75623,30.494432,7.8233438,9.300000000000001,
25020,"Grenada, MS",9,2019,92019,,,,.1307701021432877,.0298608895391226,75623,30.494432,7.8233438,12.5,
25020,"Grenada, MS",9,2020,92020,,,,.1235623061656952,.0278015173971653,75623,30.494432,7.8233438,8.800000000000001,
25060,"Gulfport-Biloxi-Pascagoula, MS",10,2019,102019,4.0243306,,,1.903159141540527,.4193037152290344,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",10,2020,102020,,,,2.03497314453125,.3744132220745087,412115,38.330765,2.5256748,7.8,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",11,2018,112018,,,,1.777547001838684,.3804527864845268,412115,38.330765,2.5256748,5.1,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",11,2019,112019,4.0243306,,,1.924669623374939,.4199179708957672,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",11,2020,112020,,,,2.026600360870361,.3369172811508179,412115,38.330765,2.5256748,6.8,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",1,2019,12019,2.8686483,,,1.902980089187622,.3881513476371765,412115,38.330765,2.5256748,5.3,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",1,2020,12020,4.2856874,,,1.945055723190308,.4464927613735199,412115,38.330765,2.5256748,5.5,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",12,2019,122019,4.0243306,,,1.928309917449951,.4281088411808014,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",2,2019,22019,2.8686483,,,2.021685838699341,.331274688243866,412115,38.330765,2.5256748,5.4,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",2,2020,22020,4.2856874,,,1.918663024902344,.4257425963878632,412115,38.330765,2.5256748,5.4,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",3,2019,32019,2.8686483,,,1.918663024902344,.4257425963878632,412115,38.330765,2.5256748,5.4,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",3,2020,32020,4.2856874,,,1.946329832077026,.4113630950450897,412115,38.330765,2.5256748,5.3,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",4,2019,42019,3.1624086,,,1.898146033287048,.3902997970581055,412115,38.330765,2.5256748,5.4,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",4,2020,42020,3.8913536,,,1.964167714118958,.4279268383979797,412115,38.330765,2.5256748,22.3,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",5,2019,52019,3.1624086,,,1.964167714118958,.4279268383979797,412115,38.330765,2.5256748,5.5,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",5,2020,52020,3.8913536,,,1.980185389518738,.4317492246627808,412115,38.330765,2.5256748,15,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",6,2019,62019,3.1624086,,,1.980185389518738,.4317492246627808,412115,38.330765,2.5256748,5.5,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",6,2020,62020,3.8913536,,,2.007306337356567,.400987982749939,412115,38.330765,2.5256748,10.3,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",7,2019,72019,3.2194872,,,2.007306337356567,.400987982749939,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",7,2020,72020,3.9420762,,,2.029148578643799,.3978936672210693,412115,38.330765,2.5256748,10.3,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",8,2019,82019,3.2194872,,,1.879884362220764,.4286136329174042,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",8,2020,82020,3.9420762,,,2.038613557815552,.4000779092311859,412115,38.330765,2.5256748,8.4,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",9,2019,92019,3.2194872,,,1.890805602073669,.4049808084964752,412115,38.330765,2.5256748,5.6,3645
25060,"Gulfport-Biloxi-Pascagoula, MS",9,2020,92020,3.9420762,,,2.047168493270874,.4024441540241242,412115,38.330765,2.5256748,7.9,3645
25180,"Hagerstown-Martinsburg, MD-WV",10,2019,102019,3.0131373,,,2.881745338439941,.6486308574676514,283147,53.032597,.25006315,3.6,4462
25180,"Hagerstown-Martinsburg, MD-WV",10,2020,102020,,,,2.932518005371094,.6070989966392517,283147,53.032597,.25006315,6.3,4462
25180,"Hagerstown-Martinsburg, MD-WV",11,2018,112018,,,,2.707636833190918,.6027330673444526,283147,53.032597,.25006315,4.1,4462
25180,"Hagerstown-Martinsburg, MD-WV",11,2019,112019,3.0131373,,,2.879436016082764,.6541154980659485,283147,53.032597,.25006315,3.6,4462
25180,"Hagerstown-Martinsburg, MD-WV",11,2020,112020,,,,2.919718742370606,.5538651347160339,283147,53.032597,.25006315,5.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",1,2019,12019,3.1807053,,,2.776382684707642,.6229396462440491,283147,53.032597,.25006315,3.9,4462
25180,"Hagerstown-Martinsburg, MD-WV",1,2020,12020,3.1374722,,,2.856054067611694,.6939513087272644,283147,53.032597,.25006315,3.5,4462
25180,"Hagerstown-Martinsburg, MD-WV",12,2019,122019,3.0131373,,,2.874240159988403,.6708580851554871,283147,53.032597,.25006315,3.5,4462
25180,"Hagerstown-Martinsburg, MD-WV",2,2019,22019,3.1807053,,,2.899355888366699,.5410657525062561,283147,53.032597,.25006315,3.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",2,2020,22020,3.1374722,,,2.796300411224365,.6477648615837097,283147,53.032597,.25006315,3.4,4462
25180,"Hagerstown-Martinsburg, MD-WV",3,2019,32019,3.1807053,,,2.796300411224365,.6477648615837097,283147,53.032597,.25006315,3.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",3,2020,32020,3.1374722,,,2.86357569694519,.6518969535827637,283147,53.032597,.25006315,3.7,4462
25180,"Hagerstown-Martinsburg, MD-WV",4,2019,42019,2.8476856,,,2.817661762237549,.608217716217041,283147,53.032597,.25006315,3.7,4462
25180,"Hagerstown-Martinsburg, MD-WV",4,2020,42020,3.2660384,,,2.907210111618042,.6783684492111206,283147,53.032597,.25006315,12,4462
25180,"Hagerstown-Martinsburg, MD-WV",5,2019,52019,2.8476856,,,2.907210111618042,.6783684492111206,283147,53.032597,.25006315,3.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",5,2020,52020,3.2660384,,,2.923500299453735,.6818591952323914,283147,53.032597,.25006315,10.7,4462
25180,"Hagerstown-Martinsburg, MD-WV",6,2019,62019,2.8476856,,,2.923500299453735,.6818591952323914,283147,53.032597,.25006315,3.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",6,2020,62020,3.2660384,,,2.935136079788208,.6521878242492676,283147,53.032597,.25006315,8.6,4462
25180,"Hagerstown-Martinsburg, MD-WV",7,2019,72019,2.8788202,,,2.935136079788208,.6521878242492676,283147,53.032597,.25006315,3.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",7,2020,72020,3.4928513,,,2.947935581207275,.6518969535827637,283147,53.032597,.25006315,7.8,4462
25180,"Hagerstown-Martinsburg, MD-WV",8,2019,82019,2.8788202,,,2.874528884887695,.6699920892715454,283147,53.032597,.25006315,3.7,4462
25180,"Hagerstown-Martinsburg, MD-WV",8,2020,82020,3.4928513,,,2.96044397354126,.6486970782279968,283147,53.032597,.25006315,7,4462
25180,"Hagerstown-Martinsburg, MD-WV",9,2019,92019,2.8788202,,,2.87770414352417,.6411255598068237,283147,53.032597,.25006315,3.7,4462
25180,"Hagerstown-Martinsburg, MD-WV",9,2020,92020,3.4928513,,,2.953753471374512,.6481152772903442,283147,53.032597,.25006315,7.2,4462
25220,"Hammond, LA",10,2019,102019,,,,2.74407172203064,.5525529980659485,132057,34.129707,2.2585871,5.9,4142
25220,"Hammond, LA",10,2020,102020,,,,2.626963376998901,.4898753762245178,132057,34.129707,2.2585871,10.8,4142
25220,"Hammond, LA",11,2018,112018,,,,2.400524139404297,.5417034573008607,132057,34.129707,2.2585871,5.5,4142
25220,"Hammond, LA",11,2019,112019,,,,2.721529722213745,.5558518767356873,132057,34.129707,2.2585871,6,4142
25220,"Hammond, LA",11,2020,112020,,,,2.623114824295044,.4458910524845123,132057,34.129707,2.2585871,9.9,4142
25220,"Hammond, LA",1,2019,12019,,,,2.56758451461792,.5618996620178223,132057,34.129707,2.2585871,5.3,4142
25220,"Hammond, LA",1,2020,12020,,,,2.624764204025269,.5976369380950928,132057,34.129707,2.2585871,6,4142
25220,"Hammond, LA",12,2019,122019,,,,2.707234859466553,.5602502822875977,132057,34.129707,2.2585871,6.1,4142
25220,"Hammond, LA",2,2020,22020,,,,2.503257513046265,.578393816947937,132057,34.129707,2.2585871,6,4142
25220,"Hammond, LA",3,2020,32020,,,,2.592325925827026,.5629993081092835,132057,34.129707,2.2585871,7.9,4142
25220,"Hammond, LA",4,2019,42019,,,,2.683283567428589,.5519394874572754,132057,34.129707,2.2585871,5.1,4142
25220,"Hammond, LA",4,2020,42020,,,,2.592325925827026,.5739953517913818,132057,34.129707,2.2585871,18.1,4142
25220,"Hammond, LA",5,2020,52020,,,,2.611019134521484,.5706965327262878,132057,34.129707,2.2585871,17.3,4142
25220,"Hammond, LA",6,2020,62020,,,,2.640158891677856,.5410071611404419,132057,34.129707,2.2585871,11.4,4142
25220,"Hammond, LA",7,2020,72020,,,,2.662150859832764,.5487043857574463,132057,34.129707,2.2585871,11.4,4142
25220,"Hammond, LA",8,2019,82019,,,,2.712733030319214,.5575012564659119,132057,34.129707,2.2585871,5.7,4142
25220,"Hammond, LA",8,2020,82020,,,,2.642358064651489,.5366086959838867,132057,34.129707,2.2585871,9.1,4142
25220,"Hammond, LA",9,2019,92019,,,,2.721529722213745,.5404573082923889,132057,34.129707,2.2585871,5.8,4142
25220,"Hammond, LA",9,2020,92020,,,,2.642358064651489,.5382581353187561,132057,34.129707,2.2585871,9.199999999999999,4142
25260,"Hanford-Corcoran, CA",10,2019,102019,,,,1.184138536453247,.2230371534824371,150691,30.104088,3.5140061,7.7,10607
25260,"Hanford-Corcoran, CA",10,2020,102020,,,,1.194924473762512,.2095547765493393,150691,30.104088,3.5140061,9.9,10607
25260,"Hanford-Corcoran, CA",11,2018,112018,,,,1.160559773445129,.1949167449051996,150691,30.104088,3.5140061,7.8,10607
25260,"Hanford-Corcoran, CA",11,2019,112019,,,,1.184138536453247,.2265040576457977,150691,30.104088,3.5140061,7.6,10607
25260,"Hanford-Corcoran, CA",11,2020,112020,,,,1.185294151306152,.1814343631267548,150691,30.104088,3.5140061,9,10607
25260,"Hanford-Corcoran, CA",1,2019,12019,,,,1.152551293373108,.2099399864673615,150691,30.104088,3.5140061,7.9,10607
25260,"Hanford-Corcoran, CA",1,2020,12020,,,,1.180671691894531,.2426829189062119,150691,30.104088,3.5140061,7.7,10607
25260,"Hanford-Corcoran, CA",12,2019,122019,,,,1.174123048782349,.227274477481842,150691,30.104088,3.5140061,7.5,10607
25260,"Hanford-Corcoran, CA",2,2020,22020,,,,1.173352599143982,.236134335398674,150691,30.104088,3.5140061,7.7,10607
25260,"Hanford-Corcoran, CA",3,2020,32020,,,,1.182597756385803,.2257336378097534,150691,30.104088,3.5140061,10.5,10607
25260,"Hanford-Corcoran, CA",4,2019,42019,,,,1.152551293373108,.2122512459754944,150691,30.104088,3.5140061,8,10607
25260,"Hanford-Corcoran, CA",4,2020,42020,,,,1.196850538253784,.231511801481247,150691,30.104088,3.5140061,16.6,10607
25260,"Hanford-Corcoran, CA",5,2020,52020,,,,1.162181496620178,.2303561717271805,150691,30.104088,3.5140061,16.6,10607
25260,"Hanford-Corcoran, CA",6,2020,62020,,,,1.17142653465271,.2134068906307221,150691,30.104088,3.5140061,14.5,10607
25260,"Hanford-Corcoran, CA",7,2020,72020,,,,1.184523701667786,.2211111038923264,150691,30.104088,3.5140061,13.5,10607
25260,"Hanford-Corcoran, CA",8,2019,82019,,,,1.163722395896912,.2234223783016205,150691,30.104088,3.5140061,7.9,10607
25260,"Hanford-Corcoran, CA",8,2020,82020,,,,1.205325126647949,.2257336378097534,150691,30.104088,3.5140061,11.3,10607
25260,"Hanford-Corcoran, CA",9,2019,92019,,,,1.177590012550354,.2161033600568771,150691,30.104088,3.5140061,7.9,10607
25260,"Hanford-Corcoran, CA",9,2020,92020,,,,1.200702667236328,.2238075733184815,150691,30.104088,3.5140061,11.5,10607
25420,"Harrisburg-Carlisle, PA",10,2019,102019,6.5162382,,,4.538162708282471,.972762942314148,571013,52.785137,-10.193448,4,6142
25420,"Harrisburg-Carlisle, PA",10,2020,102020,,,,4.298854351043701,.8842452168464661,571013,52.785137,-10.193448,6.1,6142
25420,"Harrisburg-Carlisle, PA",11,2018,112018,,,,4.694020748138428,.9101793299200701,571013,52.785137,-10.193448,3.5,6142
25420,"Harrisburg-Carlisle, PA",11,2019,112019,6.5162382,,,4.477287292480469,.9805276393890381,571013,52.785137,-10.193448,4.1,6142
25420,"Harrisburg-Carlisle, PA",11,2020,112020,,,,4.27292013168335,.7977463603019714,571013,52.785137,-10.193448,5.4,6142
25420,"Harrisburg-Carlisle, PA",1,2019,12019,6.2110634,,,4.82141923904419,.937511146068573,571013,52.785137,-10.193448,3.4,6142
25420,"Harrisburg-Carlisle, PA",1,2020,12020,6.3335686,,,4.442967414855957,1.058174729347229,571013,52.785137,-10.193448,4,6142
25420,"Harrisburg-Carlisle, PA",12,2019,122019,6.5162382,,,4.454925060272217,1.005374670028687,571013,52.785137,-10.193448,4.1,6142
25420,"Harrisburg-Carlisle, PA",2,2019,22019,6.2110634,,,4.262981414794922,.7983675599098206,571013,52.785137,-10.193448,3.4,6142
25420,"Harrisburg-Carlisle, PA",2,2020,22020,6.3335686,,,4.352586269378662,1.010188817977905,571013,52.785137,-10.193448,4,6142
25420,"Harrisburg-Carlisle, PA",3,2019,32019,6.2110634,,,4.352586269378662,1.010188817977905,571013,52.785137,-10.193448,3.4,6142
25420,"Harrisburg-Carlisle, PA",3,2020,32020,6.3335686,,,4.396844863891602,.9836335182189941,571013,52.785137,-10.193448,4.7,6142
25420,"Harrisburg-Carlisle, PA",4,2019,42019,6.1814179,,,4.680101871490479,.9348711371421814,571013,52.785137,-10.193448,3.5,6142
25420,"Harrisburg-Carlisle, PA",4,2020,42020,6.113955,,,4.378209590911865,1.025718331336975,571013,52.785137,-10.193448,13.7,6142
25420,"Harrisburg-Carlisle, PA",5,2019,52019,6.1814179,,,4.378209590911865,1.025718331336975,571013,52.785137,-10.193448,3.5,6142
25420,"Harrisburg-Carlisle, PA",5,2020,52020,6.113955,,,4.325875759124756,1.032551169395447,571013,52.785137,-10.193448,11.7,6142
25420,"Harrisburg-Carlisle, PA",6,2019,62019,6.1814179,,,4.325875759124756,1.032551169395447,571013,52.785137,-10.193448,3.6,6142
25420,"Harrisburg-Carlisle, PA",6,2020,62020,6.113955,,,4.278200149536133,.9733841419219971,571013,52.785137,-10.193448,11.4,6142
25420,"Harrisburg-Carlisle, PA",7,2019,72019,6.4455948,,,4.278200149536133,.9733841419219971,571013,52.785137,-10.193448,3.7,6142
25420,"Harrisburg-Carlisle, PA",7,2020,72020,5.466918,,,4.329447269439697,.978198230266571,571013,52.785137,-10.193448,10.5,6142
25420,"Harrisburg-Carlisle, PA",8,2019,82019,6.4455948,,,4.558040142059326,1.000715851783752,571013,52.785137,-10.193448,3.8,6142
25420,"Harrisburg-Carlisle, PA",8,2020,82020,5.466918,,,4.329602718353272,.9719864726066589,571013,52.785137,-10.193448,8.6,6142
25420,"Harrisburg-Carlisle, PA",9,2019,92019,6.4455948,,,4.538784027099609,.957854688167572,571013,52.785137,-10.193448,3.9,6142
25420,"Harrisburg-Carlisle, PA",9,2020,92020,5.466918,,,4.317023754119873,.9636005759239197,571013,52.785137,-10.193448,6.7,6142
25500,"Harrisonburg, VA",10,2019,102019,,,,2.510365724563599,.6496017575263977,133557,45.534592,1.6692867,2.5,7115
25500,"Harrisonburg, VA",10,2020,102020,,,,2.414519309997559,.555452823638916,133557,45.534592,1.6692867,4,7115
25500,"Harrisonburg, VA",11,2018,112018,,,,2.332177400588989,.6614992798712694,133557,45.534592,1.6692867,3,7115
25500,"Harrisonburg, VA",11,2019,112019,,,,2.468724489212036,.6531709432601929,133557,45.534592,1.6692867,2.5,7115
